TIPO,OBSERVACION
Libre,Comunicarse a la Municipalidad para el Registro de Flujo visitantes Teléfono: 972550691
Libre,Comunicarse con la municipalidad para el registro de flujo de visitantes Teléfono 972550691.
Libre,Para el registro de flujo de Visitantes comunicarse con la municipalidad área de Turismo teléfono 972550691
Libre,
Libre,
Semi-restringido(previo permiso),El ingreso es con previa coordinación con el señor Neyra al número:944558038
Libre,
Libre,Presentar documento de identidad en el ingreso.
NA,NA
NA,NA
Libre,
NA,NA
Libre,
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",S/ 20.00 soles adultos y niños S/10.00
Libre,
Semi-restringido(previo permiso),"Previa coordinación con el Sr. Julio Leónidas Enríquez Garrido, cel: 946684322. La C. C. de Ccochahuma, tiene una Asociación de Turismo, que asiste y orienta al visitante."
Libre,"Se recomienda ir en compañía de un guía, por la naturaleza del recurso, que se encuentra en cuevas, quebradas y rocas."
Semi-restringido(previo permiso),Previa coordinación con la comunidad campesina de Pacunasa
Libre,
Libre,Todo el dia
Libre,Todos los días del año
Libre,Previa coordinación con la comunidad
Libre,Todos los días del año
Libre,
Libre,Todo el año
Semi-restringido(previo permiso),Previa coordinación con la Municipalidad de Chaclacayo
NA,NA
Libre,
Libre,El ingreso dentro de la cueva tiene que ser con equipos de iluminación y seguridad
NA,NA
Libre,
Libre,
Semi-restringido(previo permiso),"Se recomienda coordinar con el propietario del Bosque Berlín, para el ingreso y guiado; al celular 979405298 con el señor Ricardo Rimarachín Altamirano"
Libre,
Libre,
Semi-restringido(previo permiso),Previa coordinación con el Sr. Wilson Sucaticona Larico - cel 989755262
Libre,
Libre,
Libre,
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
Libre,
NA,NA
Libre,
Libre,Lunes a domingo. Entre las 9.00 am a 5.00 pm
NA,NA
Libre,
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","La tarifa de pago es S/ 10.00 adultos y S/ 3.00 niños, S/ 5. adultos mayores y estudiantes universitarios, se precisa además que dichas tarifa son aplicables para turistas nacionales y extranjeros."
Libre,Es recomendable hacer la visita durante el día.
Semi-restringido(previo permiso),Previa coordinación para visitas nocturnas y acompañamiento de guías. 8:00 am - 3:00 pm cel. 931 922 478
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","La tarifa de pago es: adultos s/ 6.00, adultos mayores y estudiantes s/3.00 y niños de 5 a 11 años de edad s/2"
Libre,de 9.00 am a 5.00.pm
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","La tarifa de pago es: Adultos s/ 6.00, adultos mayores y estudiantes s/3.00 y niños de 5 a 12 años de edad s/2"
Libre,Solo se visita la parte exterior de la iglesia.
Libre,
Semi-restringido(previo permiso),"El ingreso a la finca, por ser de propiedad privada se realizó previa coordinación con la propietaria Vicentina Phocco al teléfono móvil 946746960"
Libre,
Libre,
Libre,Época de lluvia Diciembre - Abril
Libre,
NA,NA
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Tarifario extranjero S/ 20.00 ruta corta, S/. 40 ruta larga, Tarifario Nacional S/10.00 ruta corta, S/. 20 ruta Larga y Tarifario Local S/ 5.00 ruta corta, S/. 10 ruta Larga."
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adquirir en la Subgerencia de Turismo de la Municipalidad de Lamud. -Adulto: 10 Soles (de 18 a 60 años). -Adulto Mayor: 8 soles (de 60 años a mas años). -Escolares: 3 soles. -Universitarios: 5 soles
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Locales ruta corta S/.5.00, ruta larga S/.10.00, nacionales ruta corta S/.10.00, ruta larga S/.20.00, extranjeros ruta corta S/.20.00, ruta larga S/.40.00, pernote S/.10.00"
Libre,
Libre,
Libre,
Libre,
Libre,
Semi-restringido(previo permiso),Se solicita permiso a la Comunidad Campesina de chincheros a través de su comisión de cultura presidida por el señor Urbano Geronimo Chavez Cel. 988347572
Libre,
Semi-restringido(previo permiso),Previo permiso de la Comunidad Campesina de Chincheros a través de su comisión de cultura presidida por Urbano Geronimo Chavez con Cel. 988347572
Libre,"Para recorrer el ACP, es necesario coordinar con la Asociación Palmeras de Ocol, con anticipación. Al cel.926551625 con el sr. Nixon o al 995142847 con la sra. Marleny"
Libre,
NA,NA
Libre,
Libre,
NA,NA
Semi-restringido(previo permiso),Solicitar autorización a los responsables del Templo. Municipalidad distrital encargada la srta. Leidy Culqui Alvarado al 941940734
NA,NA
NA,NA
Libre,
NA,NA
Libre,
Libre,
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","La tarifa de pago es S/ 10.00 adultos y S/ 5.00 niños, adultos mayores y estudiantes universitarios, se precisa además que dichas tarifa son aplicables para turistas nacionales y extranjeros."
Libre,
NA,NA
Libre,
NA,NA
Libre,
Libre,
Libre,
Libre,"Es recomendable llevar ropa adecuada para trekking, agua, bloquedor, gorro y bastones."
Libre,"Es recomendable llevar ropa adecuada para trekking, agua, bloquedor, gorro y bastones. Además es necesario, ser acompañado por un guía."
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Entrada General S/30.00, Estudiantes Universitarios S/. 15.00 y Niños S/10.00"
Libre,
Libre,
NA,NA
Libre,
Libre,El Sr. Luis Calderón Vera atiende en el recurso. Cel.917016379
Libre,
Otros (especificar),"Exoneración de pagos de derecho de ingreso a las instalaciones, previa documentación de solicitud de visita a la acuícola fundo Tonny"
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",El ingreso es mediante un pago previo en el control de ingreso de visitantes. El costo de ingreso es de s/. 5.00 adultos y s/. 3.00 para niños
NA,NA
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada general S/20.00 y estudiantes S/5.00 los mismos que deberan ser adquiridos en la casa del señor Leovegildo Lopez.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Costo: Adultos s/ 15.00; menores de 15 años s/ 5.00
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Los visitantes adquieren su ticket en el parador turístico. -Adultos: 10 soles -Niños: 5 soles -Mayores de 65 años no pagan entradas -Niños menores de 5 años no pagan entradas
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",S/. 4.00 - Público en general
Libre,
Libre,
NA,NA
Libre,
Libre,
Semi-restringido(previo permiso),Previo permiso: Administradora Sra. Gaby Reynoso. Cel. 953647254
Semi-restringido(previo permiso),Previa coordinación: - Zenaida Catari 958800787 - Edith Cabana 972784499
Semi-restringido(previo permiso),Previa coordinación con: Jimena Pacho Salas 953677801 / 948256774. Anel Salas Juárez 953960718
Libre,
NA,NA
Libre,
Libre,
Libre,
Libre,
Libre,No cuenta con boleto de ingreso
NA,NA
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),"Previa comunicación con el presidente el comunero Oscar Huayllani Tupia, celular: 925097509"
Semi-restringido(previo permiso),"Previa comunicación con el encargado de la iglesia, el señor Alejandrino Huiza, celular: 955808336"
Libre,
NA,NA
Semi-restringido(previo permiso),"Previa a la reserva, se requiere enviar un correo electrónico a: loidacastro365@gmail.com También se puede comunicar a través de los siguientes números móviles: 953 198 484"
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adulto Nacional o extranjero S/. 2.00 soles Niños Nacional o extranjero S/. 1.00 sol
Libre,Especialmente entre abril a diciembre (época de sequía)
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),Coordinación: Padre Jorge Luis Gonzáles Cel: 938723804.
Libre,
Libre,"Para el uso de la pisicina, se realiza el pago de S./5.00"
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",En soles: 1 día: Ext.: 30 / Nac.: Adulto: 15 - Menor: 8 /Loc : 8 2 - 3 días: Ext.: 60 / Nac.: Adulto: 30 - Menor: 15 / Loc : 15 4 - 30 días: Ext.: 150 / Nac.: Adulto: 75 / Menor: 35 / Loc : 35
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",En soles: 1 día: Ext.: 30 / Nac.: Adulto: 15 - Menor: 8 /Loc : 8 2 - 3 días: Ext.: 60 / Nac.: Adulto: 30 - Menor: 15 / Loc : 15 4 - 30 días: Ext.: 150 / Nac.: Adulto: 75 / Menor: 35 / Loc : 35
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",En soles: 1 día: Ext.: 30 / Nac.: Adulto: 15 - Menor: 8 /Loc : 8 2 - 3 días: Ext.: 60 / Nac.: Adulto: 30 - Menor: 15 / Loc : 15 4 - 30 días: Ext.: 150 / Nac.: Adulto: 75 / Menor: 35 / Loc : 35
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",150 nuevos soles
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Extranjeros S/15.00, Nacionales S/10.00 y Locales S/5.00"
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",En soles: 1 día: Ext.: 30 / Nac.: Adulto: 15 - Menor: 8 /Loc : 8 2 - 3 días: Ext.: 60 / Nac.: Adulto: 30 - Menor: 15 / Loc : 15 4 - 30 días: Ext.: 150 / Nac.: Adulto: 75 / Menor: 35 / Loc : 35
Libre,
Semi-restringido(previo permiso),Previa autorización de la comunidad campesina de Tintinco / Javier Huilca 926122218
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","La tarifa de pago es S/ 10.00 extranjeros y S/. 5.00 nacionales, locales, estudiantes, niños S/. 5.00"
Semi-restringido(previo permiso),"Previa coordinación con la Municipalidad Distrital de San Carlos, comunicarse con ( Srta. Jessica Lisbeth Zelada Tuesta al número de celular 966187199)"
Semi-restringido(previo permiso),Se solicita permiso al sr. Marcelino Rivera Palomino - Ecónomo de la iglesia.
NA,NA
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",El costo por persona es de S/.2.00
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Boleto: Adultos S/.4.00 y niños S/.2.00
Semi-restringido(previo permiso),Previa autorización del padre (encargado) Padre Victoriano Baca Espinoza cel: 978630775
Semi-restringido(previo permiso),Previo permiso de la ecónoma: Elbertina Santoyoc; celular : 931640100
Libre,
Libre,
Libre,
Libre,
Libre,
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","La tarifa es de 2.00 soles por persona. Asimismo, se recomienda previa coordinación con el señor Celestino Curahua León (Administrador del recurso turístico) para cualquier reserva. Celular: 983857285"
Semi-restringido(previo permiso),Previo permiso del administrador.(Bach. Zoot. Dussant Tapia Fernández) - 988111101
NA,NA
Libre#Semi-restringido(previo permiso),Durante la apertura del Templo para las misas y los fines de semana por la mañana.#En caso se encuentre cerrado comunicarse con el Pbro. Jesus Estofanero Sucapura 945868206
NA,NA
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Costo de S/. 2.00 para todas las edades y nacionalidades.
Libre,
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),"Contacto: José Florencio Lozano Terrones, cel 927411852"
Libre,
NA,NA
NA,NA
Libre,
Libre,
Libre,
NA,NA
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",El paseo en bote es de 5 nuevos soles por persona.
Libre,
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",• Menores de 5 años (gratis) • Niños de 6 a 10 años (3 soles) • Jóvenes de 11 a 17 (5 Soles) • Mayores de 18 años (10 Soles) (Incluye el Servicio de guiado y degustación de productos (cocteles y/o ca
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",• Adultos: S/15.00 • Estudiantes / Universitarios: S/ 10.00 • Niños: S/5.00 Capacidad para 25 personas.
Libre,
Libre,En horario de misas (domingo 7 a 10 am.)
Semi-restringido(previo permiso),"Previo permiso de la Administración. (un día antes. Sr, José Venancio León Vásquez .- 960449164"
NA,NA
NA,NA
Libre,"Preguntar por el Pdte Comité de Turismo, señor Mariano Fernández Guevara."
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",• Adultos: S/15.00 • Estudiantes / Universitarios: S/ 10.00 • Niños: S/5.00 Incluye una taza de Café de cortesía. Capacidad para 30 personas.
Libre,
Libre,Registro en Libro de Visitantes
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),Previa autorización del padre del templo.
NA,NA
Libre,
Libre,De preferencia por la mañana
Semi-restringido(previo permiso),"En coordinación con el encargado del control; Sr. Elisbán Pizarro Pacco, cel. 982606026."
Libre,
Libre,
Libre,
NA,NA
Libre,
Libre,
NA,NA
Semi-restringido(previo permiso),"En coordinación con Tito Macario Pacco Ramos, Cel. 938468247"
Semi-restringido(previo permiso),"Previa coordinación con el propietario, señor Roldan Rojas Paredes. Telefono: 953410781. No existe ningún tipo de cobro para el ingreso."
Libre,
Semi-restringido(previo permiso),"Previo coordinacion con el presidente de la Red de Turismo Comunitario Ayrumas Carumas, Felix Vasquez (983991323)"
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
NA,NA
Libre,
NA,NA
Libre,
NA,NA
Libre,"Se recomienda no arrojar residuos en la laguna, así como evitar la caza de las aves nativas que la habitan o que llegan con fines reproductivos, migratorios o de descanso."
Libre,
NA,NA
NA,NA
Libre,
Libre,Por seguridad previa coordinación con la comunidad
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Se paga el ingreso al pueblo de Queropalca, S/. 40.00 Extranjeros y S/. 30.00 Nacionales. Monto único para visitar los recursos que se encuentran dentro de la reserva."
Libre,La libertad de acceso y visita a Jatun Rumi permite que cualquier persona puede disfrutar y aprender sobre este importante sitio cultural y arqueológico.
Semi-restringido(previo permiso),Para mayor información contactarse con la secretaria parroquial al teléfono: 01 461-9523
Semi-restringido(previo permiso),"Gratuito, requiere contactarse al teléfono 998497872."
Libre,
Libre,Se acepta donaciones de manera voluntaria
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","5.00 soles Turistas Extranjeros, 1.00 sol Turistas Locales, el boleto se debe adquirir en la Unidad de Turismo y Artesania de la Municipalidad Distrital de Pucara, con el Lic. Gamaniel Huargaya Quispe"
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Visitante Nacional S/ 8.00, Visitante extranjero S/. 10.00."
Libre,Espacio Público.
Libre,
Libre,
Semi-restringido(previo permiso),Previo compra de ticket de ingreso. Tarifa: Adultos: 8;00 soles y niños 5:00 soles
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",En soles: 1 día: Ext.: 30 / Nac.: Adulto: 15 - Menor: 8 /Loc : 8 2 - 3 días: Ext.: 60 / Nac.: Adulto: 30 - Menor: 15 / Loc : 15 4 - 30 días: Ext.: 150 / Nac.: Adulto: 75 / Menor: 35 / Loc : 35
Libre,
Libre,Previa coordinador con la Comunidad
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Tarifa: Turista nacional: S/ 3.00 Turista Extranjero: S/ 5.00
Libre,
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
Libre,
NA,NA
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos S/. 10.00 soles Estudiantes S/. 5.00 soles Niños S/. 5.00 soles
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos S/. 10.00 soles Estudiantes S/. 5.00 soles Niños S/. 5.00 soles
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",S/ 10.00 por derecho de ingreso
Otros (especificar),Previa coordinación con la Asociación de turismo Sinchimarka. N° de contacto 999726764
Semi-restringido(previo permiso),Coordinar con la Asociación turistica Sinchimarka N° de contacto: 999726764
Libre,
Semi-restringido(previo permiso),Coordinar previamente con la Asociación turistica Sinchimarka N° de contacto: 999726764
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),Solicitar el ingreso con 5 días de anticipación al presidente de la cooperativa sr. Gregorio Atencio Tufino N°Cel: 950828354 o comunicarse con el Sr. Bernardo de la Cruz Santiago N° cel: 942005646
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Al borde del recurso existen distintos establecimientos con tarifas diferentes.
Semi-restringido(previo permiso),Previo permiso del presidente de la comunidad de Unión Ccora.Braulio Huamani Chevarría Nº Celular 940360745
Libre,
NA,NA
NA,NA
Libre,
Libre,
NA,NA
Libre,de 5:00 am a 7:00pm
NA,NA
NA,NA
Libre,
Libre,
NA,NA
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
NA,NA
Libre,
Libre,
Semi-restringido(previo permiso),"Para las coordinaciones contactar con el Sr. José Elías, celular 986 766 666"
NA,NA
Semi-restringido(previo permiso),"Comunicarse con el Arqueólogo Quirino Olivera Núñez, al Celular 995034380 para el ingreso al lugar."
Libre,
Semi-restringido(previo permiso),De manera partigular s/ 40.00 Por una agencia s/20.00 Niños 5 - 12 años con agencia s/10 Niños 5 - 12 años sin agencia s/20 Menors de 5 años no pagan
NA,NA
Libre,
Libre,
NA,NA
Libre,"Solicitar permiso con 1 día antes de la visita, al guardaparques del refugio; Lic. Reyler David Rojas Hernández Celular 968114587"
Libre,
Semi-restringido(previo permiso),El costo de entrada es de S/.5 y cubre la totalidad de servicios presentes en el lugar. Coordinar con la dueña Dora Castro Vienrich al Teléfono: 957262277.
NA,NA
Libre,
Libre,
Libre,
Libre,
NA,NA
Libre,"Se sugiere acudir al municipio, a la subgerencia de turismo, para poder ser guiados por algun personal o comunero."
Libre,
Libre,
NA,NA
Libre,
Libre,
Libre,
Libre,
NA,NA
NA,NA
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","S/ 2.00 público en general (niños, adultos, estudiantes, nacionales, extranjeros)"
Libre,
Libre,
Libre,
Libre,
Libre,el Recurso está muy próximo a la Comunidad de Cochabamba.
Semi-restringido(previo permiso),Permiso a la Junta Directiva de la Comunidad
Semi-restringido(previo permiso),"Todo visitante se tiene que resgitrar, pero no se hace pago alguno."
Libre,
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","El boleto de ingreso es de S/.1.00 nuevo sol, entrada general."
Otros (especificar),Se ingresa por el Centro Recreacional La Estancia de Chonta. Se realiza un pago de ingreso general de S/ 2.00 para mantenimiento. Contacto: 993 333 813.
NA,NA
Libre,
Libre,
Libre,de 05:00 am a 11:00 pm
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos: S/15.00; Universitarios S/ 7.00; niños S/4.00 Información actualizada a la publicación de la presente ficha.
Libre,Previa reserva al correo: rhilarior@unmsm.edu.pe
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Estudiantes: S/ 2.00 Adultos: S/ 5.00 Adultos mayores: gratis
Libre,
Libre,
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
Libre,Información en la Municipalidad Distrital de Chetilla al Cel 967894179
Libre,
NA,NA
NA,NA
Libre,
Libre,
Libre,
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Adultos S/. 2.00 Menores de 16 años S/. 1.00
Libre,
NA,NA
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Ingreso general S/.2
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Semi-restringido(previo permiso),"Tomar en consideración las recomendaciones del personal de la DDC - CUSCO Dirección Desconcentrada de Cultura de Cusco, comunicarse al telefono fijo 084 - 582030"
Libre,
Libre,
Libre,
Libre,
NA,NA
Libre,
Semi-restringido(previo permiso),Previa coordinación con el Sr. Mario Obregón Cel. 964909881
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada general S/. 5.00.
Libre,Previa identificación. El turista puede realizar sus compras de productos.
NA,NA
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Ingreso general S/. 5.00 soles
Semi-restringido(previo permiso),"Solicitar permiso a la institución 10 días de anticipación, al sr. Marlit Valdiviezo Guevara."
Libre,
NA,NA
Libre,
Libre,La atención es únicamente los sábados y domingos
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Ticket de Ingreso: Adultos S/. 5.00 y Niños S/. 3.00 Informes Cel. 964345229 Telf. 064-438114
Semi-restringido(previo permiso),"Coordinar la visita con el Párroco de Chacayan. Héctor Román Cruz, número de celular 988509308."
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",s/. 5.00
Semi-restringido(previo permiso),Puede realizar sus consultas y/o reservas enviando un mail a: turismo@lacaravedo.com También podrá comunicarse a los siguientes números telefónicos: Teléfono fijo: 056 – 641090 Celular : 981-249789
Libre,Todo el día
Libre,Puede realizar sus consultas al mail: consuelo@piscotresgeneraciones.com También podrá comunicarse a los siguientes números telefónicos: Teléfono fijo: 056 – 403565 Celular : 972-912717
Libre,
Libre,
Semi-restringido(previo permiso),Previa coordinación al contacto 972679060 señor Eduardo De La Cadena Mory
Semi-restringido(previo permiso),"Previa coordinación con el Jefe de la comunidad, Orlando Wilmer Ballesteros Colina - 953533104"
Semi-restringido(previo permiso),"Ingreso previa coordinación con la propietaria Sra. Margarita López Vente, teléfono : 963 948 125"
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Extranjeros S/50 - Nacionales S/45
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Tarifa: S/. 3.00 adultos y jóvenes, niños menores de 8 años dos pagan 1 boleto"
NA,NA
Libre,
Semi-restringido(previo permiso),"Previa coordinación telefónica, especialmente para grupos grandes de visitantes. Coordinaciones al teléfono 063 462467, el ingreso es sin costo."
Libre,
Semi-restringido(previo permiso),"La bodega brinda sus servicios previa reservación, para ello, se deberá enviar un mail a: enoturistica.22@gmail.com También podrá comunicarse a los siguientes números de celular: 981 001478 / 9982991"
Libre,
Libre,
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
Libre,
Libre,
NA,NA
NA,NA
Libre,"El ingreso es libre; sin embargo, hay una persona encargada que acompaña al visitante durante el recorrido."
NA,NA
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Tarifario adultos y niños a partir de 8 años de edad: Circuito convencional: s/3.00 Circuito vivencial: s/5.00 Taller de carpintería: s/10.00 Taller de panadería: s/10.00 Fogata nocturna: s/3.00
Libre,
NA,NA
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Entrada general S/.5.00 Niños menores de 10 años no pagan - Visita guiada S/. 20.00
Libre,Abierto todos los dias del año. Sin costo de ingreso establecido
Libre,
Libre,
Libre,
Libre,
NA,NA
NA,NA
Libre,
NA,NA
Libre,
NA,NA
Libre,
NA,NA
NA,NA
NA,NA
Libre,
Libre,El ingreso al Mirador Siete Vueltas es libre.
Semi-restringido(previo permiso),El ingreso al Petroglifo Perla Chaco es previa coordinación con el señor Paul Román Figueroa(Administrador del Centro de Interpretación del Café). Celular: 984777450.
Semi-restringido(previo permiso),El ingreso a la Capilla Limonpampa es previa coordinación con el señor Valentín Zamalloa Solís (Administrador). Celular: 984286197.
Libre,
Semi-restringido(previo permiso),El ingreso a las Cascadas Torontoy es previa coordinación con el señor Celestino Curahua León (administrador). Celular 983857285.
Libre,
Libre,
Libre,
Otros (especificar),Previa coordinación al numero 056-264567 o al correo bodegachincha@tabernero.com
Libre,
Libre,
Libre,
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Tarifa general : s/. 2.00, niños a partir de 10 años. s/ 1.00 visitas escolares"
NA,NA
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",Precio: Sólo adultos S/. 10.00 ( incluye visita guiada)
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","S/. 5.00 con el servicio de guiado, catación de café y degustación"
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",La tarifa para ingresar al ACP es S/ 2.00 soles por persona si realizan solo caminata y S/ 4.00 soles si acampan.
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","S/. 2.50 entrada general, mayores de 65 años no pagan"
NA,NA
NA,NA
Libre,
Libre,
NA,NA
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)","Costo promedio s/ 5.00, dependiendo del día ."
Libre,
Libre,
NA,NA
Libre,"Al momento de ingresar a la Planta de procesamiento, un personal de trabajo del establecimiento lo recepcionará y atenderá dentro del horario de 09:00 a.m. - 06:00 p.m., de lunes a domingo."
NA,NA
NA,NA
Libre,
Libre,
Libre,
NA,NA
Libre,
Libre,
Libre,
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",- General: S/. 4.00 - Adulto mayor: S/. 2.00 - Universitario y/o técnico: S/. 1.00 - Menores de edad hasta los 12 años: S/. 0.50 Personas con discapacidad no pagan.
NA,NA
Libre,
Libre,
NA,NA
NA,NA
Libre,
Semi-restringido(previo permiso),Se requiere autorización de la Jefatura del la Reserva Comunal Ashaninka - Satipo (SERNANP). Ing. David Cárdenas (Jefe de la Reserva) Celular:968218466 e-mail: dcardenas@sernanp.gob.pe
Semi-restringido(previo permiso),"Con autorización de la Central Asháninka de Río Ene (FARE), quien comunica al jefe de la Comunidad Nativa de Cutivireni y al jefe de la comunidad Nativa de Tsyapo Luciano Aventi Lopez - Cel 910881179"
Semi-restringido(previo permiso),"Solicitar permiso a la Central Ashaninka Rio Tambo (CART), luego a la jefa Yeny Pilar Martinez Marcos de la comunidad nativa Otica al numero 939018470"
Semi-restringido(previo permiso),"Previa Autorización de la madre superiora de la misión, Mónica Suarez al número 925140451"
Semi-restringido(previo permiso),"Solicitar permiso a la Central Ashaninka río Tambo (CART), luego al Jefe de la comunidad Arvin Esteban Vasquez al número 910866601"
Libre,"El ingreso al recurso turístico es libre, permitiendo el acceso al público sin restricciones ni control de entrada."
"Previa presentación de boleto o ticket(especificar tarifa:niños, adultos, estudiantes, etc)",10 soles adultos 5 soles niños
NA,NA
Libre,
Semi-restringido(previo permiso),"Previo permiso del Jefe de la Comunidad Nativa de Teoría, mediante comunicación al celular N° 962255086"
Semi-restringido(previo permiso),"Previo permiso al jefe de la Comunidad Nativa de Teoría, comunicándose al celular N° 962255086"
NA,NA
